purchase_status,requirement_id,vessel,voyage_no,port,fuel_type,delivery_date,delivery_month,delivery_year,vendor,supplier,ordered_qty,invoiced_qty,effective_qty,order_price,invoice_price,effective_price,cost_value
Invoiced,8333,V063,VOY036,P004,LSF,2022-07-27,2022-07,2022,VEND010,SUP012,698.25,698.25,698.25,1120.0,1120.0,1120.0,782040.0
Invoiced,6744,V063,VOY021,P001,LSF,2021-01-29,2021-01,2021,VEND012,SUP015,1113.56,1114.89,1114.89,448.0,448.0,448.0,499470.72000000003
Invoiced,7398,V063,VOY024,P001,LSF,2021-08-15,2021-08,2021,VEND012,SUP015,196.9,196.9,196.9,524.0,524.0,524.0,103175.6
Invoiced,8852,V063,VOY040,P001,LSF,2023-03-10,2023-03,2023,VEND012,SUP015,680.49,680.49,680.49,597.0,597.0,597.0,406252.53
Invoiced,9133,V063,VOY047,P001,LSF,2023-07-25,2023-07,2023,VEND012,SUP015,886.55,886.55,886.55,555.0,555.0,555.0,492035.25
Invoiced,8285,V063,VOY035,P001,LSF,2022-07-03,2022-07,2022,VEND014,SUP018,399.8,399.84,399.84,1078.0,1078.0,1078.0,431027.51999999996
Invoiced,8700,V063,VOY040,P002,LSF,2023-01-06,2023-01,2023,VEND016,SUP020,603.57,630.0,630.0,533.0,533.0,533.0,335790.0
Lifted,8987,V063,VOY047,P002,LSF,2023-05-12,2023-05,2023,VEND037,SUP040,1094.38,1094.38,1094.38,525.0,525.0,525.0,574549.5
Lifted,9339,V063,VOY050,P002,LSF,2023-09-30,2023-09,2023,VEND037,SUP040,620.8,625.4,625.4,644.0,644.0,644.0,402757.6
Invoiced,7199,V064,VOY023,P003,LSF,2021-06-16,2021-06,2021,VEND008,SUP009,900.0,899.46,899.46,529.25,529.25,529.25,476039.205
Invoiced,9726,V064,VOY058,P004,LSF,2024-04-12,2024-04,2024,VEND010,SUP012,650.0,650.0,650.0,654.05,654.05,654.05,425132.49999999994
Invoiced,9816,V064,VOY059,P004,LSF,2024-05-20,2024-05,2024,VEND010,SUP012,858.54,858.54,858.54,630.26,630.26,630.26,541103.4204
Invoiced,7002,V064,VOY023,P004,LSF,2021-04-27,2021-04,2021,VEND010,SUP012,898.32,898.33,898.33,511.86,511.86,511.86,459819.1938
Invoiced,8019,V064,VOY034,P004,LSF,2022-03-25,2022-03,2022,VEND010,SUP012,498.11,498.11,498.11,805.0,805.0,805.0,400978.55
Lifted,9986,V064,VOY059,P003,LSF,2024-07-29,2024-07,2024,VEND018,SUP022,195.1,195.1,195.1,547.0,547.0,547.0,106719.7
Invoiced,6086,V064,VOY010,P001,LSF,2020-06-11,2020-06,2020,VEND028,SUP030,674.59,674.59,674.59,292.5,292.5,292.5,197317.575
Invoiced,7837,V064,VOY027,P004,LSF,2022-01-14,2022-01,2022,VEND002,SUP038,1120.16,1129.03,1129.03,634.0,634.0,634.0,715805.02
Invoiced,8264,V064,VOY036,P004,LSF,2022-06-28,2022-06,2022,VEND035,SUP038,945.0,945.04,945.04,1080.0,1080.0,1080.0,1020643.2
Invoiced,10055,V064,VOY061,P002,LSF,2024-09-13,2024-09,2024,VEND036,SUP039,970.0,970.15,970.15,592.0,592.0,592.0,574328.7999999999
Invoiced,7548,V065,VOY025,P004,LSF,2021-10-12,2021-10,2021,VEND007,SUP008,339.16,339.16,339.16,568.0,568.0,568.0,192642.88
Invoiced,7646,V065,VOY026,P004,LSF,2021-11-16,2021-11,2021,VEND007,SUP008,367.38,367.38,367.38,614.0,614.0,614.0,225571.32
Invoiced,6115,V065,VOY011,P003,LSF,2020-07-02,2020-07,2020,VEND008,SUP009,670.0,669.55,669.55,307.75,307.75,307.75,206054.01249999998
Invoiced,7087,V065,VOY022,P004,LSF,2021-05-20,2021-05,2021,VEND010,SUP012,709.27,709.27,709.27,511.94,511.94,511.94,363103.6838
Invoiced,7316,V065,VOY023,P004,LSF,2021-07-30,2021-07,2021,VEND010,SUP012,877.15,878.62,878.62,530.48,530.48,530.48,466090.3376
Invoiced,8557,V065,VOY041,P004,LSF,2022-12-04,2022-12,2022,VEND010,SUP012,498.23,498.23,498.23,623.27,623.27,623.27,310531.8121
Lifted,9053,V065,VOY049,P004,LSF,2023-06-16,2023-06,2023,VEND010,SUP012,800.12,800.12,800.12,576.47,576.47,576.47,461245.1764
Invoiced,8050,V065,VOY035,P002,LSF,2022-04-08,2022-04,2022,VEND016,SUP020,100.0,100.0,100.0,925.0,925.0,925.0,92500.0
Invoiced,8446,V065,VOY040,P002,LSF,2022-09-15,2022-09,2022,VEND016,SUP020,370.0,370.0,370.0,695.0,695.0,695.0,257150.0
Invoiced,6294,V065,VOY012,P001,LSF,2020-09-02,2020-09,2020,VEND026,SUP028,239.08,266.03,266.03,338.0,338.0,338.0,89918.13999999998
Invoiced,9107,V065,VOY050,P001,LSF,2023-07-06,2023-07,2023,VEND026,SUP028,367.6,367.6,367.6,586.0,586.0,586.0,215413.6
Invoiced,7777,V065,VOY027,P001,LSF,2021-12-20,2021-12,2021,VEND028,SUP030,479.83,479.83,479.83,595.0,595.0,595.0,285498.85
Invoiced,8850,V065,VOY047,P001,LSF,2023-03-25,2023-03,2023,VEND029,SUP031,826.91,826.91,826.91,586.0,586.0,586.0,484569.26
Invoiced,8316,V065,VOY037,P002,LSF,2022-07-04,2022-07,2022,VEND037,SUP040,219.68,219.68,219.68,885.0,885.0,885.0,194416.80000000002
Invoiced,9274,V065,VOY051,P002,LSF,2023-09-16,2023-09,2023,VEND037,SUP040,450.09,450.09,450.09,642.0,642.0,642.0,288957.77999999997
Invoiced,7470,V065,VOY024,P001,LSF,2021-09-21,2021-09,2021,VEND039,SUP042,623.1,623.1,623.1,535.0,535.0,535.0,333358.5
Invoiced,8775,V065,VOY046,P001,LSF,2023-01-29,2023-01,2023,VEND039,SUP042,495.35,495.35,495.35,633.0,633.0,633.0,313556.55
Invoiced,10233,V066,VOY058,P001,LSF,2024-12-07,2024-12,2024,VEND001,SUP001,746.0,746.0,746.0,551.0,551.0,551.0,411046.0
Lifted,10357,V066,VOY059,P001,LSF,2025-01-05,2025-01,2025,VEND001,SUP001,195.52,195.52,195.52,549.0,549.0,549.0,107340.48000000001
Lifted,10157,V066,VOY058,P003,LSF,2024-10-10,2024-10,2024,VEND018,SUP022,742.56,,742.56,536.0,,536.0,398012.16
Invoiced,6553,V067,VOY012,P003,LSF,2020-12-02,2020-12,2020,VEND008,SUP009,398.2,398.2,398.2,360.75,360.75,360.75,143650.65
Invoiced,5712,V067,VOY008,P004,LSF,2020-01-27,2020-01,2020,VEND010,SUP012,832.32,832.32,832.32,639.0,639.0,639.0,531852.48
Invoiced,5894,V068,VOY010,P003,LSF,2020-04-10,2020-04,2020,VEND008,SUP009,749.15,749.15,749.15,212.5,212.5,212.5,159194.375
Invoiced,6133,V068,VOY011,P003,LSF,2020-07-06,2020-07,2020,VEND008,SUP009,299.8,299.8,299.8,312.75,312.75,312.75,93762.45
Invoiced,6386,V068,VOY013,P003,LSF,2020-10-12,2020-10,2020,VEND008,SUP009,419.72,419.72,419.72,314.25,314.25,314.25,131897.01
Invoiced,5657,V068,VOY003,P003,LSF,2020-01-13,2020-01,2020,VEND027,SUP029,483.6,483.59,483.59,588.0,588.0,588.0,284350.92
Invoiced,5727,V069,VOY008,P004,LSF,2020-02-11,2020-02,2020,VEND010,SUP012,496.25,496.25,496.25,483.41,483.41,483.41,239892.21250000002
Invoiced,5872,V069,VOY010,P004,LSF,2020-03-30,2020-03,2020,VEND010,SUP012,698.25,698.25,698.25,234.2,234.2,234.2,163530.15
Invoiced,5993,V069,VOY011,P004,LSF,2020-05-13,2020-05,2020,VEND010,SUP012,496.25,496.25,496.25,224.6,224.6,224.6,111457.75
Invoiced,6095,V069,VOY013,P004,LSF,2020-06-17,2020-06,2020,VEND010,SUP012,498.5,498.5,498.5,332.78,332.78,332.78,165890.83
Invoiced,6218,V069,VOY015,P004,LSF,2020-08-08,2020-08,2020,VEND010,SUP012,695.25,695.25,695.25,348.05,348.05,348.05,241981.7625
Invoiced,6417,V069,VOY017,P004,LSF,2020-10-19,2020-10,2020,VEND010,SUP012,699.53,699.53,699.53,339.19,339.19,339.19,237273.5807
Invoiced,6543,V070,VOY016,P003,LSF,2020-11-26,2020-11,2020,VEND008,SUP009,919.56,919.56,919.56,354.0,354.0,354.0,325524.24
Invoiced,6029,V071,VOY012,P003,LSF,2020-06-11,2020-06,2020,VEND008,SUP009,780.2,780.21,780.21,281.5,281.5,281.5,219629.11500000002
Invoiced,6320,V071,VOY014,P003,LSF,2020-09-08,2020-09,2020,VEND008,SUP009,600.9,600.94,600.94,279.25,279.25,279.25,167812.49500000002
Invoiced,5697,V071,VOY008,P004,LSF,2020-01-26,2020-01,2020,VEND010,SUP012,747.86,747.86,747.86,521.92,521.92,521.92,390323.09119999997
Invoiced,5777,V071,VOY011,P004,LSF,2020-03-20,2020-03,2020,VEND010,SUP012,798.63,798.63,798.63,317.05,317.05,317.05,253205.6415
Invoiced,5941,V071,VOY012,P004,LSF,2020-04-13,2020-04,2020,VEND023,SUP026,166.9,166.9,166.9,266.0,266.0,266.0,44395.4
Invoiced,7170,V072,VOY025,P004,LSF,2021-06-10,2021-06,2021,VEND032,SUP007,139.65,139.65,139.65,522.0,522.0,522.0,72897.3
Invoiced,7600,V072,VOY029,P004,LSF,2021-11-20,2021-11,2021,VEND007,SUP008,537.25,537.25,537.25,614.0,614.0,614.0,329871.5
Invoiced,8155,V072,VOY036,P004,LSF,2022-05-06,2022-05,2022,VEND007,SUP008,498.69,498.69,498.69,808.0,808.0,808.0,402941.52
Invoiced,8253,V072,VOY037,P004,LSF,2022-06-15,2022-06,2022,VEND007,SUP008,518.16,518.16,518.16,1053.0,1053.0,1053.0,545622.48
Invoiced,6453,V072,VOY011,P004,LSF,2020-11-04,2020-11,2020,VEND010,SUP012,518.9,518.9,518.9,336.76,336.76,336.76,174744.764
Invoiced,6607,V072,VOY013,P004,LSF,2020-12-24,2020-12,2020,VEND010,SUP012,197.67,197.67,197.67,391.95,391.95,391.95,77476.75649999999
Invoiced,6685,V072,VOY021,P004,LSF,2021-02-01,2021-02,2021,VEND010,SUP012,498.75,498.75,498.75,433.37,433.37,433.37,216143.2875
Invoiced,6900,V072,VOY022,P004,LSF,2021-03-21,2021-03,2021,VEND010,SUP012,519.36,519.36,519.36,511.99,511.99,511.99,265907.1264
Invoiced,7044,V072,VOY024,P004,LSF,2021-04-29,2021-04,2021,VEND010,SUP012,447.44,447.44,447.44,508.55,508.55,508.55,227545.612
Invoiced,8417,V072,VOY039,P004,LSF,2022-08-28,2022-08,2022,VEND010,SUP012,518.41,518.41,518.41,731.5,731.5,731.5,379216.915
Invoiced,7490,V072,VOY028,P001,LSF,2021-09-25,2021-09,2021,VEND012,SUP015,262.64,262.64,262.64,533.5,533.5,533.5,140118.44
Invoiced,7124,V072,VOY025,P001,LSF,2021-05-26,2021-05,2021,VEND032,SUP017,415.0,415.0,415.0,497.5,497.5,497.5,206462.5
Invoiced,8014,V072,VOY035,P001,LSF,2022-04-01,2022-04,2022,VEND014,SUP018,499.87,499.87,499.87,1004.0,1004.0,1004.0,501869.48
Invoiced,6808,V072,VOY022,P001,LSF,2021-02-26,2021-02,2021,VEND026,SUP028,166.5,166.5,166.5,499.0,499.0,499.0,83083.5
Invoiced,7785,V072,VOY030,P004,LSF,2022-01-09,2022-01,2022,VEND030,SUP032,148.88,148.88,148.88,592.0,592.0,592.0,88136.95999999999
Invoiced,6097,V073,VOY010,P003,LSF,2020-06-27,2020-06,2020,VEND008,SUP009,440.45,440.45,440.45,280.0,281.75,281.75,124096.78749999999
Invoiced,5796,V073,VOY008,P004,LSF,2020-03-02,2020-03,2020,VEND010,SUP012,447.75,447.75,447.75,469.03,469.03,469.03,210008.1825
Invoiced,5928,V073,VOY009,P004,LSF,2020-04-16,2020-04,2020,VEND010,SUP012,557.42,557.42,557.42,259.62,259.62,259.62,144717.3804
Invoiced,5996,V073,VOY010,P004,LSF,2020-05-21,2020-05,2020,VEND010,SUP012,298.8,298.8,298.8,233.54,233.54,233.54,69781.752
Invoiced,7692,V073,VOY028,P002,LSF,2021-12-12,2021-12,2021,VEND016,SUP020,450.0,450.0,450.0,578.0,578.0,578.0,260100.0
Invoiced,7110,V073,VOY024,P002,LSF,2021-05-29,2021-05,2021,VEND021,SUP024,440.17,440.17,440.17,471.0,471.0,471.0,207320.07
Invoiced,8068,V073,VOY037,P002,LSF,2022-04-27,2022-04,2022,VEND021,SUP024,447.74,447.74,447.74,841.8,841.8,841.8,376907.532
Invoiced,8195,V073,VOY038,P002,LSF,2022-06-29,2022-06,2022,VEND021,SUP024,550.81,550.81,550.81,970.0,970.0,970.0,534285.7
Invoiced,7948,V073,VOY034,P002,LSF,2022-02-26,2022-02,2022,VEND037,SUP040,537.54,537.54,537.54,745.0,745.0,745.0,400467.3
Invoiced,6827,V073,VOY021,P002,LSF,2021-03-06,2021-03,2021,VEND040,SUP043,500.0,500.0,500.0,473.0,473.0,473.0,236500.0
Invoiced,6186,V074,VOY012,P003,LSF,2020-08-02,2020-08,2020,VEND008,SUP009,419.92,419.92,419.92,307.0,307.0,307.0,128915.44
Invoiced,6452,V074,VOY013,P003,LSF,2020-11-10,2020-11,2020,VEND008,SUP009,379.7,379.68,379.68,332.0,332.0,332.0,126053.76000000001
Invoiced,6641,V074,VOY015,P003,LSF,2021-01-14,2021-01,2021,VEND008,SUP009,419.4,419.37,419.37,418.5,418.5,418.5,175506.345
Invoiced,6909,V074,VOY022,P003,LSF,2021-04-06,2021-04,2021,VEND008,SUP009,421.0,421.03,421.03,466.75,466.75,466.75,196515.75249999997
Invoiced,7137,V074,VOY023,P003,LSF,2021-06-21,2021-06,2021,VEND008,SUP009,421.0,421.02,421.02,521.0,521.0,521.0,219351.41999999998
Invoiced,7942,V074,VOY035,P003,LSF,2022-03-20,2022-03,2022,VEND008,SUP009,419.95,419.95,419.95,778.25,778.25,778.25,326826.08749999997
Invoiced,6074,V074,VOY011,P004,LSF,2020-06-20,2020-06,2020,VEND010,SUP012,776.75,776.75,776.75,332.78,332.78,332.78,258486.865
Invoiced,7680,V074,VOY026,P003,LSF,2021-11-12,2021-11,2021,VEND018,SUP022,412.72,412.72,412.72,573.0,573.0,573.0,236488.56000000003
Invoiced,7810,V074,VOY028,P003,LSF,2022-01-03,2022-01,2022,VEND018,SUP022,417.02,417.02,417.02,563.0,563.0,563.0,234782.25999999998
Invoiced,5926,V075,VOY009,P003,LSF,2020-04-05,2020-04,2020,VEND008,SUP009,399.8,399.79,399.79,228.0,228.0,228.0,91152.12000000001
Invoiced,7571,V075,VOY025,P003,LSF,2021-10-21,2021-10,2021,VEND008,SUP009,399.8,399.81,399.81,602.75,602.75,602.75,240985.4775
Invoiced,7929,V075,VOY034,P003,LSF,2022-02-03,2022-02,2022,VEND008,SUP009,540.4,540.36,540.36,675.25,675.25,675.25,364878.09
Invoiced,8035,V075,VOY034,P003,LSF,2022-03-28,2022-03,2022,VEND008,SUP009,450.8,450.75,450.75,837.5,837.5,837.5,377503.125
Invoiced,5696,V075,VOY008,P004,LSF,2020-01-23,2020-01,2020,VEND010,SUP012,417.0,417.0,417.0,521.92,521.92,521.92,217640.63999999998
Invoiced,6184,V075,VOY012,P004,LSF,2020-07-31,2020-07,2020,VEND010,SUP012,469.65,469.65,469.65,345.31,345.31,345.31,162174.84149999998
Invoiced,6330,V075,VOY014,P004,LSF,2020-09-14,2020-09,2020,VEND010,SUP012,499.81,499.81,499.81,312.25,312.25,312.25,156065.67250000002
Invoiced,6420,V075,VOY015,P004,LSF,2020-10-23,2020-10,2020,VEND010,SUP012,398.2,398.16,398.16,344.12,344.12,344.12,137014.8192
Invoiced,6653,V075,VOY017,P004,LSF,2021-01-03,2021-01,2021,VEND010,SUP012,548.5,548.5,548.5,406.12,406.12,406.12,222756.82
Invoiced,8503,V075,VOY038,P004,LSF,2022-10-05,2022-10,2022,VEND010,SUP012,118.2,118.22,118.22,700.0,700.0,700.0,82754.0
Invoiced,7293,V075,VOY023,P002,LSF,2021-08-14,2021-08,2021,VEND021,SUP024,400.3,400.31,400.31,510.0,510.0,510.0,204158.1
Invoiced,8166,V075,VOY035,P002,LSF,2022-05-02,2022-05,2022,VEND021,SUP024,260.3,260.32,260.32,802.0,802.0,802.0,208776.63999999998
Invoiced,7965,V075,VOY034,P002,LSF,2022-02-21,2022-02,2022,VEND037,SUP040,100.3,100.27,100.27,689.0,689.0,689.0,69086.03
Invoiced,7883,V076,VOY034,P004,LSF,2022-02-22,2022-02,2022,VEND004,SUP003,696.4,696.37,696.37,688.0,688.0,688.0,479102.56
Invoiced,7022,V076,VOY022,P004,LSF,2021-04-19,2021-04,2021,VEND010,SUP012,749.3,749.3,749.3,496.25,496.25,496.25,371840.125
Invoiced,7171,V076,VOY023,P004,LSF,2021-06-12,2021-06,2021,VEND010,SUP012,359.48,359.48,359.48,530.23,530.23,530.23,190607.0804
Invoiced,7324,V076,VOY024,P004,LSF,2021-08-04,2021-08,2021,VEND010,SUP012,749.28,749.28,749.28,537.65,537.65,537.65,402850.392
Invoiced,7394,V076,VOY025,P004,LSF,2021-08-22,2021-08,2021,VEND010,SUP012,319.37,319.37,319.37,507.79,507.79,507.79,162172.8923
Invoiced,6579,V076,VOY008,P001,LSF,2020-11-28,2020-11,2020,VEND012,SUP015,792.47,792.47,792.47,371.0,371.0,371.0,294006.37
Invoiced,6826,V076,VOY021,P001,LSF,2021-02-18,2021-02,2021,VEND026,SUP028,693.6,693.65,693.65,492.0,492.0,492.0,341275.8
Invoiced,7549,V076,VOY026,P004,LSF,2021-10-16,2021-10,2021,VEND032,SUP037,407.0,407.0,407.0,580.0,580.0,580.0,236060.0
Invoiced,7389,V077,VOY023,P004,LSF,2021-08-30,2021-08,2021,VEND010,SUP012,712.3,712.25,712.25,521.7,521.7,521.7,371580.825
Invoiced,8140,V077,VOY036,P004,LSF,2022-05-06,2022-05,2022,VEND010,SUP012,750.13,750.13,750.13,881.5,881.5,881.5,661239.595
Invoiced,7853,V077,VOY034,P002,LSF,2022-01-05,2022-01,2022,VEND021,SUP024,750.05,750.05,750.05,579.0,579.0,579.0,434278.94999999995
Invoiced,8091,V078,VOY035,P004,LSF,2022-04-24,2022-04,2022,VEND007,SUP008,388.4,388.38,388.38,852.0,852.0,852.0,330899.76
Invoiced,6506,V078,VOY008,P004,LSF,2020-12-02,2020-12,2020,VEND010,SUP012,599.3,599.5,599.5,382.19,382.19,382.19,229122.905
Invoiced,7565,V078,VOY026,P004,LSF,2021-10-07,2021-10,2021,VEND010,SUP012,99.0,99.0,99.0,592.0,592.0,592.0,58608.0
Invoiced,7128,V078,VOY023,P002,LSF,2021-05-27,2021-05,2021,VEND021,SUP024,250.63,250.63,250.63,448.0,448.0,448.0,112282.23999999999
Invoiced,7900,V078,VOY034,P001,LSF,2022-02-01,2022-02,2022,VEND039,SUP042,521.6,521.56,521.56,680.0,680.0,680.0,354660.8
Invoiced,7514,V079,VOY025,P003,LSF,2021-09-30,2021-09,2021,VEND008,SUP009,734.7,734.67,734.67,551.5,551.5,551.5,405170.505
Invoiced,6934,V079,VOY023,P004,LSF,2021-03-25,2021-03,2021,VEND010,SUP012,758.25,758.25,758.25,503.62,503.62,503.62,381869.865
Invoiced,7349,V079,VOY025,P004,LSF,2021-08-08,2021-08,2021,VEND010,SUP012,1100.3,1100.29,1100.29,545.17,545.17,545.17,599845.0992999999
Invoiced,6935,V080,VOY021,P003,LSF,2021-03-26,2021-03,2021,VEND008,SUP009,749.4,749.43,749.43,467.75,467.75,467.75,350545.88249999995
Invoiced,7624,V080,VOY026,P001,LSF,2021-11-15,2021-11,2021,VEND012,SUP015,494.9,495.0,495.0,621.0,621.0,621.0,307395.0
Invoiced,7830,V080,VOY034,P002,LSF,2022-01-31,2022-01,2022,VEND040,SUP043,750.0,750.0,750.0,596.0,596.0,596.0,447000.0
Invoiced,7518,V081,VOY023,P001,LSF,2021-10-07,2021-10,2021,VEND012,SUP015,788.5,788.49,788.49,566.0,566.0,566.0,446285.34
Invoiced,7995,V081,VOY025,P001,LSF,2022-03-09,2022-03,2022,VEND012,SUP015,686.7,686.79,686.79,803.0,803.0,803.0,551492.37
Invoiced,7708,V081,VOY025,P002,LSF,2021-12-20,2021-12,2021,VEND016,SUP020,760.0,760.0,760.0,556.0,556.0,556.0,422560.0
Invoiced,7263,V081,VOY023,P002,LSF,2021-07-23,2021-07,2021,VEND040,SUP043,707.3,700.45,700.45,518.0,518.0,518.0,362833.10000000003
Invoiced,6384,V082,VOY009,P004,LSF,2020-10-08,2020-10,2020,VEND010,SUP012,426.5,426.5,426.5,327.02,327.02,327.02,139474.03
Invoiced,5871,V083,VOY009,P003,LSF,2020-03-16,2020-03,2020,VEND008,SUP009,419.18,419.18,419.18,304.0,304.0,304.0,127430.72
Invoiced,6325,V083,VOY012,P003,LSF,2020-09-18,2020-09,2020,VEND008,SUP009,650.0,649.65,649.65,311.75,311.75,311.75,202528.38749999998
Invoiced,6582,V083,VOY014,P003,LSF,2020-12-15,2020-12,2020,VEND008,SUP009,690.0,689.78,689.78,381.25,381.25,381.25,262978.625
Invoiced,6143,V083,VOY011,P004,LSF,2020-07-07,2020-07,2020,VEND010,SUP012,673.97,673.97,673.97,327.23,327.23,327.23,220543.2031
Invoiced,6207,V083,VOY012,P004,LSF,2020-08-11,2020-08,2020,VEND010,SUP012,439.16,439.16,439.16,344.71,344.71,344.71,151382.8436
Invoiced,5574,V083,VOY005,P003,LSF,2020-01-09,2020-01,2020,VEND018,SUP022,644.55,644.55,644.55,565.0,565.0,565.0,364170.75
Invoiced,9474,V084,VOY051,P002,LSF,2023-12-22,2023-12,2023,VEND005,SUP004,439.64,439.64,439.64,546.0,546.0,546.0,240043.44
Invoiced,6402,V084,VOY013,P003,LSF,2020-10-11,2020-10,2020,VEND008,SUP009,290.29,290.29,290.29,322.0,322.0,322.0,93473.38
Invoiced,8143,V084,VOY035,P003,LSF,2022-04-25,2022-04,2022,VEND008,SUP009,719.68,719.68,719.68,780.0,780.0,780.0,561350.3999999999
Invoiced,8272,V084,VOY036,P003,LSF,2022-06-09,2022-06,2022,VEND008,SUP009,680.14,680.1,680.1,944.5,944.5,944.5,642354.4500000001
Invoiced,8787,V084,VOY040,P003,LSF,2023-02-06,2023-02,2023,VEND008,SUP009,495.37,494.82,494.82,565.25,565.25,565.25,279697.005
Invoiced,9770,V084,VOY060,P003,LSF,2024-05-06,2024-05,2024,VEND008,SUP009,650.04,650.04,650.04,574.0,574.0,574.0,373122.95999999996
Invoiced,7208,V084,VOY023,P002,LSF,2021-06-14,2021-06,2021,VEND009,SUP010,707.18,707.18,707.18,514.0,514.0,514.0,363490.51999999996
Invoiced,5730,V084,VOY008,P004,LSF,2020-02-21,2020-02,2020,VEND010,SUP012,498.5,498.5,498.5,450.7,452.64,452.64,225641.03999999998
Invoiced,6284,V084,VOY012,P004,LSF,2020-09-04,2020-09,2020,VEND010,SUP012,616.5,616.5,616.5,353.67,353.67,353.67,218037.55500000002
Invoiced,7668,V084,VOY028,P004,LSF,2021-11-24,2021-11,2021,VEND010,SUP012,349.86,349.86,349.86,640.0,640.0,640.0,223910.40000000002
Invoiced,8935,V084,VOY047,P004,LSF,2023-04-18,2023-04,2023,VEND010,SUP012,684.0,684.0,684.0,614.65,614.65,614.65,420420.6
Invoiced,6802,V084,VOY022,P001,LSF,2021-03-28,2021-03,2021,VEND012,SUP015,708.67,708.67,708.67,543.0,543.0,543.0,384807.81
Invoiced,7748,V084,VOY028,P004,LSF,2021-12-18,2021-12,2021,VEND014,SUP018,695.28,695.28,695.28,598.0,598.0,598.0,415777.44
Invoiced,9143,V084,VOY049,P002,LSF,2023-07-14,2023-07,2023,VEND016,SUP020,900.0,900.0,900.0,517.0,517.0,517.0,465300.0
Lifted,10178,V084,VOY063,P002,LSF,2024-11-14,2024-11,2024,VEND016,SUP020,1000.0,1000.0,1000.0,535.0,535.0,535.0,535000.0
Invoiced,8520,V084,VOY039,P002,LSF,2022-11-08,2022-11,2022,VEND021,SUP024,700.47,700.47,700.47,643.0,643.0,643.0,450402.21
Lifted,9940,V084,VOY061,P001,LSF,2024-07-20,2024-07,2024,VEND026,SUP028,495.19,495.19,495.19,624.0,624.0,624.0,308998.56
Lifted,10392,V084,VOY070,P001,LSF,2025-01-24,2025-01,2025,VEND029,SUP031,645.02,645.02,645.02,583.5,583.5,583.5,376369.17
Invoiced,7426,V084,VOY026,P002,LSF,2021-08-30,2021-08,2021,VEND037,SUP040,550.0,550.0,550.0,492.0,492.0,492.0,270600.0
Invoiced,9667,V084,VOY059,P002,LSF,2024-03-28,2024-03,2024,VEND037,SUP040,199.96,199.96,199.96,624.0,624.0,624.0,124775.04000000001
Invoiced,7817,V084,VOY034,P001,LSF,2022-01-22,2022-01,2022,VEND039,SUP042,593.56,593.56,593.56,617.0,617.0,617.0,366226.51999999996
Invoiced,6433,V085,VOY009,P003,LSF,2020-10-29,2020-10,2020,VEND008,SUP009,650.49,650.49,650.49,290.5,290.5,290.5,188967.345
Invoiced,6927,V085,VOY022,P003,LSF,2021-04-03,2021-04,2021,VEND008,SUP009,800.44,800.44,800.44,457.25,457.25,457.25,366001.19
Invoiced,6524,V085,VOY009,P004,LSF,2020-12-12,2020-12,2020,VEND010,SUP012,698.36,698.36,698.36,381.5,381.5,381.5,266424.34
Invoiced,6656,V085,VOY021,P004,LSF,2021-01-25,2021-01,2021,VEND010,SUP012,548.75,548.75,548.75,450.91,450.91,450.91,247436.86250000002
Invoiced,7659,V085,VOY025,P001,LSF,2021-11-12,2021-11,2021,VEND012,SUP015,742.97,742.97,742.97,627.0,627.0,627.0,465842.19
Invoiced,8403,V085,VOY037,P002,LSF,2022-08-18,2022-08,2022,VEND016,SUP020,350.0,350.0,350.0,785.0,785.0,785.0,274750.0
Invoiced,7141,V085,VOY023,P001,LSF,2021-06-07,2021-06,2021,VEND026,SUP028,1017.09,1037.61,1037.61,511.0,511.0,511.0,530218.71
Invoiced,6260,V085,VOY008,P001,LSF,2020-08-25,2020-08,2020,VEND015,SUP028,435.2,435.2,435.2,348.0,348.0,348.0,151449.6
Invoiced,7359,V085,VOY025,P002,LSF,2021-09-03,2021-09,2021,VEND037,SUP040,629.12,629.12,629.12,490.0,490.0,490.0,308268.8
Invoiced,8029,V085,VOY035,P002,LSF,2022-03-31,2022-03,2022,VEND037,SUP040,800.09,800.09,800.09,999.0,999.0,999.0,799289.91
Invoiced,6502,V086,VOY012,P001,LSF,2020-11-12,2020-11,2020,VEND015,SUP001,980.65,980.65,980.65,340.0,340.0,340.0,333421.0
Invoiced,8021,V086,VOY026,P004,LSF,2022-03-30,2022-03,2022,VEND007,SUP008,999.19,999.19,999.19,842.0,842.0,842.0,841317.9800000001
Invoiced,6247,V086,VOY010,P003,LSF,2020-08-23,2020-08,2020,VEND008,SUP009,798.54,798.54,798.54,310.0,310.0,310.0,247547.4
Invoiced,7757,V086,VOY026,P003,LSF,2021-12-29,2021-12,2021,VEND008,SUP009,1099.2,1099.2,1099.2,567.75,567.75,567.75,624070.8
Invoiced,5619,V086,VOY005,P004,LSF,2020-01-09,2020-01,2020,VEND010,SUP012,998.98,998.98,998.98,569.9,564.93,564.93,564353.7714
Invoiced,6131,V086,VOY010,P004,LSF,2020-07-03,2020-07,2020,VEND010,SUP012,898.3,898.3,898.3,311.38,311.38,311.38,279712.654
Invoiced,7244,V086,VOY023,P002,LSF,2021-08-05,2021-08,2021,VEND037,SUP040,750.15,750.15,750.15,524.0,524.0,524.0,393078.6
Invoiced,5760,V087,VOY009,P003,LSF,2020-02-25,2020-02,2020,VEND008,SUP009,599.57,599.57,599.57,449.25,449.25,449.25,269356.8225
